subject_id,motion,record_id,feature,condition,value
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,Right_Arm,Pre,0.30366137623946504
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,Right_Arm,Pre,0.2323785576718434
p02,Global,hook_left_p02_Global_002_similarity_matrix,Right_Arm,Main,0.16058636599438636
p02,Global,hook_right_p02_Global_001_similarity_matrix,Right_Arm,Main,0.13084250053580082
p02,Global,jap_p02_Global_similarity_matrix,Right_Arm,Main,0.2771655924810909
p02,Global,straight_p02_Global_003_similarity_matrix,Right_Arm,Main,0.23860638098551984
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,Right_Arm,Main,0.2821711118624785
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,Right_Arm,Main,0.1901618649096588
p02,Global,hook_left_p02_Global_002_similarity_matrix,Right_Arm,Post,0.13875210182971098
p02,Global,hook_right_p02_Global_001_similarity_matrix,Right_Arm,Post,0.13141203544905616
p02,Global,jap_p02_Global_similarity_matrix,Right_Arm,Post,0.23038245719530687
p02,Global,straight_p02_Global_003_similarity_matrix,Right_Arm,Post,0.22739465734229639
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,Right_Arm,Post,0.23791590794893858
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,Right_Arm,Post,0.12446976866766257
p02,Global,hook_left_p02_Global_002_similarity_matrix,Right_Leg,Pre,0.22303148314643612
p02,Global,hook_right_p02_Global_001_similarity_matrix,Right_Leg,Pre,0.1564998279398958
p02,Global,jap_p02_Global_similarity_matrix,Right_Leg,Pre,0.2528199569807421
p02,Global,straight_p02_Global_003_similarity_matrix,Right_Leg,Pre,0.20009011769225551
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,Right_Leg,Pre,0.25823884712504364
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,Right_Leg,Pre,0.22934169189301387
p02,Global,hook_left_p02_Global_002_similarity_matrix,Right_Leg,Main,0.2272869380400851
p02,Global,hook_right_p02_Global_001_similarity_matrix,Right_Leg,Main,0.17782201210169016
p02,Global,jap_p02_Global_similarity_matrix,Right_Leg,Main,0.2592762053214187
p02,Global,straight_p02_Global_003_similarity_matrix,Right_Leg,Main,0.1708226117182707
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,Right_Leg,Main,0.27751272955982575
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,Right_Leg,Main,0.20100769894882745
p02,Global,hook_left_p02_Global_002_similarity_matrix,Right_Leg,Post,0.19229454876625804
p02,Global,hook_right_p02_Global_001_similarity_matrix,Right_Leg,Post,0.2058898043397393
p02,Global,jap_p02_Global_similarity_matrix,Right_Leg,Post,0.2657042812366486
p02,Global,straight_p02_Global_003_similarity_matrix,Right_Leg,Post,0.18457633986768177
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,Right_Leg,Post,0.27388743743675426
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,Right_Leg,Post,0.14414810745805778
p02,Global,hook_left_p02_Global_002_similarity_matrix,rotation,Pre,0.644528858745328
p02,Global,hook_right_p02_Global_001_similarity_matrix,rotation,Pre,0.20573843128014144
p02,Global,jap_p02_Global_similarity_matrix,rotation,Pre,0.8410881182266199
p02,Global,straight_p02_Global_003_similarity_matrix,rotation,Pre,0.5125479923815883
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,rotation,Pre,0.6969302775736181
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,rotation,Pre,0.4729197268010756
p02,Global,hook_left_p02_Global_002_similarity_matrix,rotation,Main,0.5717669188608607
p02,Global,hook_right_p02_Global_001_similarity_matrix,rotation,Main,0.3249066519378087
p02,Global,jap_p02_Global_similarity_matrix,rotation,Main,0.7908818197199707
p02,Global,straight_p02_Global_003_similarity_matrix,rotation,Main,0.45515885746340806
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,rotation,Main,0.6432275738290427
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,rotation,Main,0.3364541575913018
p02,Global,hook_left_p02_Global_002_similarity_matrix,rotation,Post,0.46822805934358697
p02,Global,hook_right_p02_Global_001_similarity_matrix,rotation,Post,0.3884468634747411
p02,Global,jap_p02_Global_similarity_matrix,rotation,Post,0.7922650879797146
p02,Global,straight_p02_Global_003_similarity_matrix,rotation,Post,0.44425535584409104
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,rotation,Post,0.560891902035179
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,rotation,Post,0.12831335978121217
p02,Global,hook_left_p02_Global_002_similarity_matrix,Velocity,Pre,0.06674476306165882
p02,Global,hook_right_p02_Global_001_similarity_matrix,Velocity,Pre,0.04847944596160666
p02,Global,jap_p02_Global_similarity_matrix,Velocity,Pre,0.0478389693177578
p02,Global,straight_p02_Global_003_similarity_matrix,Velocity,Pre,0.04826216257059131
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,Velocity,Pre,0.04798862930456223
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,Velocity,Pre,0.04793717402429761
p02,Global,hook_left_p02_Global_002_similarity_matrix,Velocity,Main,0.065890860357169
p02,Global,hook_right_p02_Global_001_similarity_matrix,Velocity,Main,0.048729608514349376
p02,Global,jap_p02_Global_similarity_matrix,Velocity,Main,0.04782829106048119
p02,Global,straight_p02_Global_003_similarity_matrix,Velocity,Main,0.048826199914680964
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,Velocity,Main,0.048488649419682256
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,Velocity,Main,0.047931885314107955
p02,Global,hook_left_p02_Global_002_similarity_matrix,Velocity,Post,0.06462247717640066
p02,Global,hook_right_p02_Global_001_similarity_matrix,Velocity,Post,0.04913928504329029
p02,Global,jap_p02_Global_similarity_matrix,Velocity,Post,0.04822099463811981
p02,Global,straight_p02_Global_003_similarity_matrix,Velocity,Post,0.04847725040514256
p02,Global,uppercut_left_p02_Global_003_similarity_matrix,Velocity,Post,0.04832411508300087
p02,Global,uppercut_right_p02_Global_002_similarity_matrix,Velocity,Post,0.04793751883946443
p04,Global,hook_left_p04_Global_002_similarity_matrix,Acceleration,Pre,0.07015471665794629
p04,Global,hook_right_p04_Global_001_similarity_matrix,Acceleration,Pre,0.05745318583124801
p04,Global,jap_p04_Global_similarity_matrix,Acceleration,Pre,0.048294003954455066
p04,Global,straight_p04_Global_003_similarity_matrix,Acceleration,Pre,0.04881801088177976
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Acceleration,Pre,0.051250269990073184
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Acceleration,Pre,0.053177482683538425
p04,Global,hook_left_p04_Global_002_similarity_matrix,Acceleration,Main,0.06886848085174717
p04,Global,hook_right_p04_Global_001_similarity_matrix,Acceleration,Main,0.05838952439001533
p04,Global,jap_p04_Global_similarity_matrix,Acceleration,Main,0.04846363143247678
p04,Global,straight_p04_Global_003_similarity_matrix,Acceleration,Main,0.04890206619338925
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Acceleration,Main,0.04971867864665944
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Acceleration,Main,0.05621541973741295
p04,Global,hook_left_p04_Global_002_similarity_matrix,Acceleration,Post,0.07112964094875665
p04,Global,hook_right_p04_Global_001_similarity_matrix,Acceleration,Post,0.05880220884087084
p04,Global,jap_p04_Global_similarity_matrix,Acceleration,Post,0.04906729539229472
p04,Global,straight_p04_Global_003_similarity_matrix,Acceleration,Post,0.04873988101221572
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Acceleration,Post,0.04979902439847853
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Acceleration,Post,0.05511211807353256
p04,Global,hook_left_p04_Global_002_similarity_matrix,Core,Pre,0.4090440939540526
p04,Global,hook_right_p04_Global_001_similarity_matrix,Core,Pre,0.34752291312603395
p04,Global,jap_p04_Global_similarity_matrix,Core,Pre,0.37371625980006573
p04,Global,straight_p04_Global_003_similarity_matrix,Core,Pre,0.430408853735083
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Core,Pre,0.2990255955371413
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Core,Pre,0.4245845395462398
p04,Global,hook_left_p04_Global_002_similarity_matrix,Core,Main,0.4447324834661944
p04,Global,hook_right_p04_Global_001_similarity_matrix,Core,Main,0.35390341718067425
p04,Global,jap_p04_Global_similarity_matrix,Core,Main,0.49654070930062455
p04,Global,straight_p04_Global_003_similarity_matrix,Core,Main,0.4434752896767971
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Core,Main,0.45797754632114696
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Core,Main,0.4293403926567249
p04,Global,hook_left_p04_Global_002_similarity_matrix,Core,Post,0.44405691329789415
p04,Global,hook_right_p04_Global_001_similarity_matrix,Core,Post,0.3316276134526742
p04,Global,jap_p04_Global_similarity_matrix,Core,Post,0.4780829440883963
p04,Global,straight_p04_Global_003_similarity_matrix,Core,Post,0.451461432154344
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Core,Post,0.4550642363128647
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Core,Post,0.4063579847759943
p04,Global,hook_left_p04_Global_002_similarity_matrix,Head,Pre,0.23515967471536908
p04,Global,hook_right_p04_Global_001_similarity_matrix,Head,Pre,0.13246969544731943
p04,Global,jap_p04_Global_similarity_matrix,Head,Pre,0.16538094894722166
p04,Global,straight_p04_Global_003_similarity_matrix,Head,Pre,0.19308260550517486
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Head,Pre,0.1995389670758065
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Head,Pre,0.2548055090114184
p04,Global,hook_left_p04_Global_002_similarity_matrix,Head,Main,0.21561040278762084
p04,Global,hook_right_p04_Global_001_similarity_matrix,Head,Main,0.14327268927370065
p04,Global,jap_p04_Global_similarity_matrix,Head,Main,0.25390216293703305
p04,Global,straight_p04_Global_003_similarity_matrix,Head,Main,0.1956121766523172
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Head,Main,0.21771569550066497
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Head,Main,0.19577687505504793
p04,Global,hook_left_p04_Global_002_similarity_matrix,Head,Post,0.2257377964311877
p04,Global,hook_right_p04_Global_001_similarity_matrix,Head,Post,0.1397404094869458
p04,Global,jap_p04_Global_similarity_matrix,Head,Post,0.2616323729574923
p04,Global,straight_p04_Global_003_similarity_matrix,Head,Post,0.1988510766457891
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Head,Post,0.2145466457597037
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Head,Post,0.19362495015503028
p04,Global,hook_left_p04_Global_002_similarity_matrix,Joint Angle,Pre,0.37659287114190937
p04,Global,hook_right_p04_Global_001_similarity_matrix,Joint Angle,Pre,0.4233862696471479
p04,Global,jap_p04_Global_similarity_matrix,Joint Angle,Pre,0.5003486599855554
p04,Global,straight_p04_Global_003_similarity_matrix,Joint Angle,Pre,0.42380706629192827
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Joint Angle,Pre,0.4272407985210586
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Joint Angle,Pre,0.5065905258913992
p04,Global,hook_left_p04_Global_002_similarity_matrix,Joint Angle,Main,0.3735988112219982
p04,Global,hook_right_p04_Global_001_similarity_matrix,Joint Angle,Main,0.44495692303742396
p04,Global,jap_p04_Global_similarity_matrix,Joint Angle,Main,0.4911997837734949
p04,Global,straight_p04_Global_003_similarity_matrix,Joint Angle,Main,0.4259395194624168
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Joint Angle,Main,0.5190436979570834
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Joint Angle,Main,0.4798591145948773
p04,Global,hook_left_p04_Global_002_similarity_matrix,Joint Angle,Post,0.377398501410892
p04,Global,hook_right_p04_Global_001_similarity_matrix,Joint Angle,Post,0.4553858335884652
p04,Global,jap_p04_Global_similarity_matrix,Joint Angle,Post,0.5445284867133171
p04,Global,straight_p04_Global_003_similarity_matrix,Joint Angle,Post,0.43700579793904604
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Joint Angle,Post,0.4897790710342419
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Joint Angle,Post,0.46668153646795957
p04,Global,hook_left_p04_Global_002_similarity_matrix,Left_Arm,Pre,0.18413929884331265
p04,Global,hook_right_p04_Global_001_similarity_matrix,Left_Arm,Pre,0.16768242963170626
p04,Global,jap_p04_Global_similarity_matrix,Left_Arm,Pre,0.09023218600337037
p04,Global,straight_p04_Global_003_similarity_matrix,Left_Arm,Pre,0.14027456367955085
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Left_Arm,Pre,0.09962629558794889
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Left_Arm,Pre,0.19024632846093686
p04,Global,hook_left_p04_Global_002_similarity_matrix,Left_Arm,Main,0.22816868612671992
p04,Global,hook_right_p04_Global_001_similarity_matrix,Left_Arm,Main,0.18151180773204062
p04,Global,jap_p04_Global_similarity_matrix,Left_Arm,Main,0.24307558143631622
p04,Global,straight_p04_Global_003_similarity_matrix,Left_Arm,Main,0.26221393922047953
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Left_Arm,Main,0.23534026160328733
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Left_Arm,Main,0.17283805393994758
p04,Global,hook_left_p04_Global_002_similarity_matrix,Left_Arm,Post,0.2260645083102068
p04,Global,hook_right_p04_Global_001_similarity_matrix,Left_Arm,Post,0.16428512426536993
p04,Global,jap_p04_Global_similarity_matrix,Left_Arm,Post,0.2312146434945545
p04,Global,straight_p04_Global_003_similarity_matrix,Left_Arm,Post,0.2553787907442016
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Left_Arm,Post,0.21862956085382268
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Left_Arm,Post,0.16876948698990374
p04,Global,hook_left_p04_Global_002_similarity_matrix,Left_Leg,Pre,0.2532159053612607
p04,Global,hook_right_p04_Global_001_similarity_matrix,Left_Leg,Pre,0.23866339700962938
p04,Global,jap_p04_Global_similarity_matrix,Left_Leg,Pre,0.17385929480444468
p04,Global,straight_p04_Global_003_similarity_matrix,Left_Leg,Pre,0.24060488515745218
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Left_Leg,Pre,0.24699715426326718
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Left_Leg,Pre,0.2629224485454612
p04,Global,hook_left_p04_Global_002_similarity_matrix,Left_Leg,Main,0.2537454741064346
p04,Global,hook_right_p04_Global_001_similarity_matrix,Left_Leg,Main,0.230175041876286
p04,Global,jap_p04_Global_similarity_matrix,Left_Leg,Main,0.2633227380390397
p04,Global,straight_p04_Global_003_similarity_matrix,Left_Leg,Main,0.25750234752185625
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Left_Leg,Main,0.3006749496428078
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Left_Leg,Main,0.2778871654422
p04,Global,hook_left_p04_Global_002_similarity_matrix,Left_Leg,Post,0.2629636773961757
p04,Global,hook_right_p04_Global_001_similarity_matrix,Left_Leg,Post,0.2193458966060319
p04,Global,jap_p04_Global_similarity_matrix,Left_Leg,Post,0.2617711194305835
p04,Global,straight_p04_Global_003_similarity_matrix,Left_Leg,Post,0.2491219978905422
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Left_Leg,Post,0.2987265068654999
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Left_Leg,Post,0.27143434817395434
p04,Global,hook_left_p04_Global_002_similarity_matrix,Overall,Pre,0.17241231848084243
p04,Global,hook_right_p04_Global_001_similarity_matrix,Overall,Pre,0.17672728724305958
p04,Global,jap_p04_Global_similarity_matrix,Overall,Pre,0.19885648241929613
p04,Global,straight_p04_Global_003_similarity_matrix,Overall,Pre,0.17368635382554684
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Overall,Pre,0.1755123049998621
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Overall,Pre,0.20283760340951457
p04,Global,hook_left_p04_Global_002_similarity_matrix,Overall,Main,0.17053961925288735
p04,Global,hook_right_p04_Global_001_similarity_matrix,Overall,Main,0.18405912785766185
p04,Global,jap_p04_Global_similarity_matrix,Overall,Main,0.1960433936822888
p04,Global,straight_p04_Global_003_similarity_matrix,Overall,Main,0.17474308423543397
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Overall,Main,0.2056550547071813
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Overall,Main,0.1954967186302901
p04,Global,hook_left_p04_Global_002_similarity_matrix,Overall,Post,0.17321987769904604
p04,Global,hook_right_p04_Global_001_similarity_matrix,Overall,Post,0.18759031226320452
p04,Global,jap_p04_Global_similarity_matrix,Overall,Post,0.21393013141962017
p04,Global,straight_p04_Global_003_similarity_matrix,Overall,Post,0.17834650098775678
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Overall,Post,0.19590986471755042
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Overall,Post,0.19068886544590913
p04,Global,hook_left_p04_Global_002_similarity_matrix,Position,Pre,0.04765208457813922
p04,Global,hook_right_p04_Global_001_similarity_matrix,Position,Pre,0.04761937769589304
p04,Global,jap_p04_Global_similarity_matrix,Position,Pre,0.04761915877408318
p04,Global,straight_p04_Global_003_similarity_matrix,Position,Pre,0.04922166679020994
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Position,Pre,0.04762095004723354
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Position,Pre,0.04767458974672894
p04,Global,hook_left_p04_Global_002_similarity_matrix,Position,Main,0.04771781202235112
p04,Global,hook_right_p04_Global_001_similarity_matrix,Position,Main,0.04762034298945317
p04,Global,jap_p04_Global_similarity_matrix,Position,Main,0.047636221949176424
p04,Global,straight_p04_Global_003_similarity_matrix,Position,Main,0.049314144753971494
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Position,Main,0.04764264272665134
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Position,Main,0.04769603549251965
p04,Global,hook_left_p04_Global_002_similarity_matrix,Position,Post,0.04780569374151771
p04,Global,hook_right_p04_Global_001_similarity_matrix,Position,Post,0.047620001489152956
p04,Global,jap_p04_Global_similarity_matrix,Position,Post,0.047621282688297926
p04,Global,straight_p04_Global_003_similarity_matrix,Position,Post,0.04991815274555148
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Position,Post,0.04763259224368423
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Position,Post,0.047638915921212485
p04,Global,hook_left_p04_Global_002_similarity_matrix,Right_Arm,Pre,0.18309651923120768
p04,Global,hook_right_p04_Global_001_similarity_matrix,Right_Arm,Pre,0.10248521803410995
p04,Global,jap_p04_Global_similarity_matrix,Right_Arm,Pre,0.12641579537407505
p04,Global,straight_p04_Global_003_similarity_matrix,Right_Arm,Pre,0.210547459893544
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Right_Arm,Pre,0.16098515461222326
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Right_Arm,Pre,0.16701874075974799
p04,Global,hook_left_p04_Global_002_similarity_matrix,Right_Arm,Main,0.18283240173478707
p04,Global,hook_right_p04_Global_001_similarity_matrix,Right_Arm,Main,0.11268025440837952
p04,Global,jap_p04_Global_similarity_matrix,Right_Arm,Main,0.2308963612624289
p04,Global,straight_p04_Global_003_similarity_matrix,Right_Arm,Main,0.22923290172525987
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Right_Arm,Main,0.23003739266936915
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Right_Arm,Main,0.16871485795544047
p04,Global,hook_left_p04_Global_002_similarity_matrix,Right_Arm,Post,0.20409817781162753
p04,Global,hook_right_p04_Global_001_similarity_matrix,Right_Arm,Post,0.10661464671894987
p04,Global,jap_p04_Global_similarity_matrix,Right_Arm,Post,0.21777176633032408
p04,Global,straight_p04_Global_003_similarity_matrix,Right_Arm,Post,0.22261450296002053
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Right_Arm,Post,0.22698146111197404
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Right_Arm,Post,0.15627374489960347
p04,Global,hook_left_p04_Global_002_similarity_matrix,Right_Leg,Pre,0.31572570238842057
p04,Global,hook_right_p04_Global_001_similarity_matrix,Right_Leg,Pre,0.17911038807315596
p04,Global,jap_p04_Global_similarity_matrix,Right_Leg,Pre,0.2076106035535402
p04,Global,straight_p04_Global_003_similarity_matrix,Right_Leg,Pre,0.2601111780690017
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Right_Leg,Pre,0.2778504837690531
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Right_Leg,Pre,0.2668189113445029
p04,Global,hook_left_p04_Global_002_similarity_matrix,Right_Leg,Main,0.27320309344515153
p04,Global,hook_right_p04_Global_001_similarity_matrix,Right_Leg,Main,0.1941306886753831
p04,Global,jap_p04_Global_similarity_matrix,Right_Leg,Main,0.3103767459964966
p04,Global,straight_p04_Global_003_similarity_matrix,Right_Leg,Main,0.2507195608971383
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Right_Leg,Main,0.3240288964667865
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Right_Leg,Main,0.2861234872458597
p04,Global,hook_left_p04_Global_002_similarity_matrix,Right_Leg,Post,0.29479499024283345
p04,Global,hook_right_p04_Global_001_similarity_matrix,Right_Leg,Post,0.1846953310546437
p04,Global,jap_p04_Global_similarity_matrix,Right_Leg,Post,0.31570356216265494
p04,Global,straight_p04_Global_003_similarity_matrix,Right_Leg,Post,0.25170679481207486
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Right_Leg,Post,0.3036893957505668
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Right_Leg,Post,0.269387620509264
p04,Global,hook_left_p04_Global_002_similarity_matrix,rotation,Pre,0.7814770979904675
p04,Global,hook_right_p04_Global_001_similarity_matrix,rotation,Pre,0.4301305390250879
p04,Global,jap_p04_Global_similarity_matrix,rotation,Pre,0.31053070162897406
p04,Global,straight_p04_Global_003_similarity_matrix,rotation,Pre,0.6832302800044573
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,rotation,Pre,0.5616733385198271
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,rotation,Pre,0.6569614114403471
p04,Global,hook_left_p04_Global_002_similarity_matrix,rotation,Main,0.7970321966671399
p04,Global,hook_right_p04_Global_001_similarity_matrix,rotation,Main,0.4478841182596932
p04,Global,jap_p04_Global_similarity_matrix,rotation,Main,0.8768746616893196
p04,Global,straight_p04_Global_003_similarity_matrix,rotation,Main,0.8290350844688787
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,rotation,Main,0.8475281934943506
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,rotation,Main,0.6687192255803839
p04,Global,hook_left_p04_Global_002_similarity_matrix,rotation,Post,0.8423180347526434
p04,Global,hook_right_p04_Global_001_similarity_matrix,rotation,Post,0.3808198265625454
p04,Global,jap_p04_Global_similarity_matrix,rotation,Post,0.7960323771658799
p04,Global,straight_p04_Global_003_similarity_matrix,rotation,Post,0.8032572299163748
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,rotation,Post,0.8334046689891366
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,rotation,Post,0.6310893158777559
p04,Global,hook_left_p04_Global_002_similarity_matrix,Velocity,Pre,0.07048936764267155
p04,Global,hook_right_p04_Global_001_similarity_matrix,Velocity,Pre,0.04934240625078288
p04,Global,jap_p04_Global_similarity_matrix,Velocity,Pre,0.04792678331787789
p04,Global,straight_p04_Global_003_similarity_matrix,Velocity,Pre,0.04843398430293257
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Velocity,Pre,0.04804584648845457
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Velocity,Pre,0.04874480165360615
p04,Global,hook_left_p04_Global_002_similarity_matrix,Velocity,Main,0.06915156568491675
p04,Global,hook_right_p04_Global_001_similarity_matrix,Velocity,Main,0.048830936145546386
p04,Global,jap_p04_Global_similarity_matrix,Velocity,Main,0.04846676584089449
p04,Global,straight_p04_Global_003_similarity_matrix,Velocity,Main,0.04938766705049589
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Velocity,Main,0.048202787517801195
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Velocity,Main,0.05041562155858002
p04,Global,hook_left_p04_Global_002_similarity_matrix,Velocity,Post,0.07113149073748952
p04,Global,hook_right_p04_Global_001_similarity_matrix,Velocity,Post,0.04858289436027769
p04,Global,jap_p04_Global_similarity_matrix,Velocity,Post,0.048194612153248675
p04,Global,straight_p04_Global_003_similarity_matrix,Velocity,Post,0.04929382401200869
p04,Global,uppercut_left_p04_Global_003_similarity_matrix,Velocity,Post,0.04815149871993082
p04,Global,uppercut_right_p04_Global_002_similarity_matrix,Velocity,Post,0.05027294179623535
p05,Global,hook_left_p05_Global_002_similarity_matrix,Acceleration,Pre,0.06957426936057232
p05,Global,hook_right_p05_Global_001_similarity_matrix,Acceleration,Pre,0.058728737285697594
p05,Global,jap_p05_Global_similarity_matrix,Acceleration,Pre,0.04778575570369879
p05,Global,straight_p05_Global_003_similarity_matrix,Acceleration,Pre,0.048268028141409194
p05,Global,uppercut_left_p05_Global_003_similarity_matrix,Acceleration,Pre,0.04988559689687836
p05,Global,uppercut_right_p05_Global_002_similarity_matrix,Acceleration,Pre,0.051996714085125226
p05,Global,hook_left_p05_Global_002_similarity_matrix,Acceleration,Main,0.06716829908287364
p05,Global,hook_right_p05_Global_001_similarity_matrix,Acceleration,Main,0.05815168080281557
p05,Global,jap_p05_Global_similarity_matrix,Acceleration,Main,0.04783150088553402
p05,Global,straight_p05_Global_003_similarity_matrix,Acceleration,Main,0.04855220330236531
p05,Global,uppercut_left_p05_Global_003_similarity_matrix,Acceleration,Main,0.04954741370550615
p05,Global,uppercut_right_p05_Global_002_similarity_matrix,Acceleration,Main,0.05273019472743926
p05,Global,hook_left_p05_Global_002_similarity_matrix,Acceleration,Post,0.06786749108553809
p05,Global,hook_right_p05_Global_001_similarity_matrix,Acceleration,Post,0.05713842992566429
p05,Global,jap_p05_Global_similarity_matrix,Acceleration,Post,0.04783671245592066
p05,Global,straight_p05_Global_003_similarity_matrix,Acceleration,Post,0.04855226903633165
p05,Global,uppercut_left_p05_Global_003_similarity_matrix,Acceleration,Post,0.04974194355113222
p05,Global,uppercut_right_p05_Global_002_similarity_matrix,Acceleration,Post,0.053088934146456955
p05,Global,hook_left_p05_Global_002_similarity_matrix,Core,Pre,0.34869658259117076
p05,Global,hook_right_p05_Global_001_similarity_matrix,Core,Pre,0.45790982656293633
p05,Global,jap_p05_Global_similarity_matrix,Core,Pre,0.47423590270610116
p05,Global,straight_p05_Global_003_similarity_matrix,Core,Pre,0.45633336548538167
p05,Global,uppercut_left_p05_Global_003_similarity_matrix,Core,Pre,0.38682252531216454
p05,Global,uppercut_right_p05_Global_002_similarity_matrix,Core,Pre,0.4197425215449265
p05,Global,hook_left_p05_Global_002_similarity_matrix,Core,Main,0.41590508013572297
p05,Global,hook_right_p05_Global_001_similarity_matrix,Core,Main,0.4539224474071958
p05,Global,jap_p05_Global_similarity_matrix,Core,Main,0.4919869129187767
p05,Global,straight_p05_Global_003_similarity_matrix,Core,Main,0.4692257297371881
p05,Global,uppercut_left_p05_Global_003_similarity_matrix,Core,Main,0.43496985049463444
p05,Global,uppercut_right_p05_Global_002_similarity_matrix,Core,Main,0.4029652103777594
p05,Global,hook_left_p05_Global_002_similarity_matrix,Core,Post,0.4059499191726517
