File,Column,Pre_Avg,Main_Avg,Post_Avg
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,LHand,0.127635185,0.131630921,0.125442081
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,RShoulder,0.314475881,0.276366302,0.293320492
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,RUArm,0.159571215,0.152473104,0.159898858
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,RFArm,0.241039717,0.252018395,0.231466339
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,RHand,0.138840482,0.149927861,0.152052954
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,LThigh,0.18392069,0.190911216,0.193691522
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,LShin,0.287756857,0.310469004,0.30755055
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,LFoot,0.26504225,0.311435175,0.305231092
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,LToe,0.134774148,0.154222932,0.157596038
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,RThigh,0.185496753,0.182715243,0.18705459
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,RShin,0.283412948,0.260186472,0.264618228
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,RFoot,0.292759308,0.283622473,0.298782289
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,RToe,0.172010227,0.176009334,0.186570039
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Hip,0.885698552,0.89898063,0.905134821
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Ab,0.287502964,0.29931477,0.306053139
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Chest,0.284745257,0.293370919,0.30097432
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Neck,0.337011502,0.332382682,0.357500514
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Head,0.327643115,0.320926544,0.344249345
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Acceleration,0.051843575,0.056437596,0.055636528
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Velocity,0.05082782,0.050351381,0.049964922
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Position,0.047962709,0.047962951,0.047972203
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Joint Angle,0.627521113,0.59331173,0.595903086
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,rotation,0.838900883,0.852977607,0.869517808
uppercut_right_p10_Global_uppercut_right_005_similarity_matrix,Overall,0.443431796,0.450470279,0.458745005
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,LShoulder,0.272602532,0.298941424,0.307221016
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,LUArm,0.171609376,0.164089245,0.159380142
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,LFArm,0.222612208,0.236813689,0.222722678
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,LHand,0.172512552,0.16711707,0.158201636
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,RShoulder,0.271033328,0.233773408,0.224120569
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,RUArm,0.19015433,0.188977736,0.190552513
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,RFArm,0.239208019,0.219121245,0.211201005
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,RHand,0.131093427,0.127074253,0.127187605
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,LThigh,0.188296565,0.187378976,0.183066352
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,LShin,0.331745676,0.29143193,0.279527651
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,LFoot,0.330586508,0.342866378,0.337203208
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,LToe,0.186897247,0.194049354,0.19570423
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,RThigh,0.181353884,0.186293314,0.18566129
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,RShin,0.208731739,0.243562139,0.226235513
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,RFoot,0.291663139,0.311100539,0.309176984
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,RToe,0.172875387,0.170968288,0.171418963
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Hip,0.971487833,0.949707179,0.950935376
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Ab,0.370159545,0.347198371,0.349195308
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Chest,0.368435582,0.344464015,0.346632128
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Neck,0.323459595,0.33604513,0.32623245
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Head,0.310039824,0.319461934,0.303750028
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Acceleration,0.048275486,0.048227198,0.048222414
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Velocity,0.051880651,0.051294778,0.050454157
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Position,0.049538555,0.049214749,0.048389863
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Joint Angle,0.506376947,0.519009828,0.490115882
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,rotation,0.898634519,0.887956377,0.882373219
uppercut_right_p11_Global_uppercut_right_001_similarity_matrix,Overall,0.474086537,0.468585563,0.465381541
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,LShoulder,0.249352925,0.265109742,0.268922922
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,LUArm,0.164700283,0.153487222,0.149705755
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,LFArm,0.2177653,0.229040242,0.209334354
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,LHand,0.167275347,0.158274035,0.149352126
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,RShoulder,0.269083339,0.224609922,0.214748544
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,RUArm,0.182160527,0.177933199,0.179030113
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,RFArm,0.228708925,0.201095316,0.193159808
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,RHand,0.124979772,0.114128055,0.119378198
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,LThigh,0.194543792,0.18764468,0.186609206
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,LShin,0.32240955,0.275954534,0.266961189
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,LFoot,0.349949905,0.353702124,0.35087075
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,LToe,0.190692757,0.194014453,0.192451207
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,RThigh,0.184191797,0.182581953,0.184244333
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,RShin,0.209146769,0.238068206,0.228609083
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,RFoot,0.262460773,0.286069599,0.288815443
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,RToe,0.161680241,0.154682283,0.159133369
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Hip,0.960385248,0.928094515,0.944161776
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Ab,0.356687089,0.324145345,0.342227144
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Chest,0.355977096,0.321823309,0.340714759
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Neck,0.314853807,0.326634794,0.323931956
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Head,0.302193039,0.313681867,0.301627096
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Acceleration,0.05228902,0.052322241,0.052579719
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Velocity,0.049031754,0.048756361,0.049131438
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Position,0.048796468,0.048292533,0.04806178
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Joint Angle,0.488019928,0.496185391,0.480238581
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,rotation,0.879464011,0.846139867,0.844408785
uppercut_right_p11_Global_uppercut_right_002_similarity_matrix,Overall,0.46413024,0.4472162,0.446235282
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,LShoulder,0.241065637,0.26058489,0.274827793
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,LUArm,0.17073934,0.163802407,0.166790963
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,LFArm,0.247975332,0.266148078,0.249848132
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,LHand,0.178158844,0.175529848,0.171197441
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,RShoulder,0.28082716,0.236766633,0.232408618
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,RUArm,0.187141921,0.184937305,0.188836803
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,RFArm,0.2335773,0.21214343,0.207138682
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,RHand,0.122432602,0.119789602,0.121385466
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,LThigh,0.192474937,0.189981901,0.189865987
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,LShin,0.330265273,0.295651481,0.284652203
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,LFoot,0.339952696,0.353577575,0.35389323
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,LToe,0.182714618,0.192774694,0.196432868
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,RThigh,0.180094676,0.176967109,0.182764847
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,RShin,0.200854833,0.248225517,0.240083283
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,RFoot,0.277650902,0.307176793,0.314109772
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,RToe,0.173577736,0.170175839,0.177193323
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Hip,0.961376795,0.936770261,0.953801747
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Ab,0.356070167,0.337330502,0.351860959
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Chest,0.359903895,0.337425624,0.355868535
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Neck,0.327103874,0.336833684,0.334683348
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Head,0.308686222,0.316997116,0.30879505
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Acceleration,0.053865137,0.054511885,0.05460695
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Velocity,0.049391919,0.049320609,0.04977133
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Position,0.049142255,0.04870826,0.048541017
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Joint Angle,0.491806852,0.512104848,0.488569958
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,rotation,0.893745538,0.883191907,0.89925659
uppercut_right_p11_Global_uppercut_right_003_similarity_matrix,Overall,0.471443897,0.465950083,0.473898804
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,LShoulder,0.286382219,0.310359363,0.31984335
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,LUArm,0.169071474,0.159276858,0.153642666
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,LFArm,0.227431697,0.240106686,0.226864604
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,LHand,0.158044387,0.153929421,0.143730275
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,RShoulder,0.261080251,0.223348414,0.215405495
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,RUArm,0.194607981,0.190354751,0.190827566
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,RFArm,0.221924192,0.208092581,0.202071617
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,RHand,0.123926561,0.116556703,0.117309136
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,LThigh,0.197192617,0.194245738,0.190269217
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,LShin,0.332689144,0.298177863,0.289395836
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,LFoot,0.348606126,0.351698258,0.349401765
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,LToe,0.187949553,0.194963528,0.196620521
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,RThigh,0.185412448,0.188724025,0.186560243
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,RShin,0.203705979,0.237418771,0.220493859
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,RFoot,0.278559704,0.316212908,0.309322039
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,RToe,0.168672581,0.166050565,0.166874343
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Hip,0.977159075,0.961865099,0.96303017
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Ab,0.377010234,0.360731934,0.362699489
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Chest,0.377763612,0.360763687,0.362440814
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Neck,0.310030028,0.315182554,0.306129706
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Head,0.285939912,0.287163133,0.271873269
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Acceleration,0.052722456,0.052103286,0.051849209
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Velocity,0.056224454,0.054868304,0.053399495
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Position,0.050454318,0.049310039,0.048610926
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Joint Angle,0.496424723,0.522189257,0.498088696
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,rotation,0.887608971,0.8722222,0.865871422
uppercut_right_p11_Global_uppercut_right_004_similarity_matrix,Overall,0.469031644,0.46076612,0.457241174
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,LShoulder,0.263617795,0.288389475,0.291141401
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,LUArm,0.161106824,0.144505654,0.137401631
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,LFArm,0.23160657,0.241364957,0.22218629
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,LHand,0.152684971,0.144668846,0.133882332
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,RShoulder,0.255608036,0.199062594,0.196880485
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,RUArm,0.191665554,0.183619644,0.185625919
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,RFArm,0.222447448,0.201791798,0.192481224
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,RHand,0.131629665,0.128728693,0.118425529
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,LThigh,0.196642786,0.193389052,0.185870174
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,LShin,0.326949212,0.287257853,0.276226201
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,LFoot,0.346439756,0.350436484,0.349654091
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,LToe,0.186786505,0.194266768,0.196266625
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,RThigh,0.184117757,0.188934801,0.185322815
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,RShin,0.209284287,0.256569213,0.22900545
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,RFoot,0.301390289,0.296224259,0.292554014
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,RToe,0.152925379,0.150400872,0.143822506
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Hip,0.961987051,0.913823428,0.913932492
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Ab,0.36049671,0.3043347,0.31084007
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Chest,0.360194364,0.299271697,0.298330299
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Neck,0.309475629,0.299743751,0.29048067
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Head,0.275336597,0.273815158,0.256818661
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Acceleration,0.048525667,0.048306311,0.048316404
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Velocity,0.052440968,0.050089205,0.049798744
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Position,0.050499395,0.049212557,0.048664229
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Joint Angle,0.502000943,0.489441117,0.469269842
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,rotation,0.878180085,0.851702843,0.827055813
uppercut_right_p11_Global_uppercut_right_005_similarity_matrix,Overall,0.46433974,0.4504577,0.437860021
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,LShoulder,0.333221833,0.331300441,0.334218075
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,LUArm,0.144725119,0.156471047,0.158589912
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,LFArm,0.269646298,0.269298751,0.252139142
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,LHand,0.114408019,0.106471253,0.128973837
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,RShoulder,0.323498738,0.339199368,0.331660599
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,RUArm,0.171714477,0.17429355,0.17523798
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,RFArm,0.26460864,0.274041967,0.247930312
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,RHand,0.15835659,0.155675302,0.141334655
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,LThigh,0.179555837,0.183609846,0.180846156
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,LShin,0.283604002,0.263802445,0.267379344
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,LFoot,0.3150565,0.300084082,0.294766775
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,LToe,0.19267558,0.195572962,0.195573203
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,RThigh,0.17739005,0.178487554,0.172845902
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,RShin,0.315197913,0.31293009,0.299974907
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,RFoot,0.303894662,0.314535562,0.289249199
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,RToe,0.158597323,0.164323424,0.161497396
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Hip,0.920657047,0.946282672,0.936381785
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Ab,0.313926685,0.343362119,0.329301645
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Chest,0.309157419,0.340384095,0.326655747
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Neck,0.325692786,0.348188847,0.33654957
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Head,0.324273698,0.347342343,0.337076514
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Acceleration,0.049459148,0.048423747,0.048108598
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Velocity,0.049478815,0.049614166,0.049201363
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Position,0.047795553,0.04798301,0.047993363
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Joint Angle,0.687988846,0.680588224,0.641645134
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,rotation,0.827836877,0.852132197,0.838919399
uppercut_right_p12_Global_uppercut_right_001_similarity_matrix,Overall,0.437816215,0.450057603,0.443456381
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,LShoulder,0.312631732,0.288431919,0.322468082
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,LUArm,0.143311115,0.152148665,0.160939012
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,LFArm,0.253066648,0.266170344,0.278215467
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,LHand,0.104332224,0.097009064,0.121943737
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,RShoulder,0.315055374,0.315121154,0.328282425
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,RUArm,0.163072936,0.163326824,0.164233455
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,RFArm,0.239660846,0.252405946,0.242579534
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,RHand,0.147139805,0.147714379,0.153620389
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,LThigh,0.184166262,0.185590149,0.193697722
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,LShin,0.282801806,0.263865969,0.27013209
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,LFoot,0.337168324,0.322869523,0.315090707
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,LToe,0.193099013,0.197612766,0.198119361
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,RThigh,0.182123297,0.17993142,0.186614306
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,RShin,0.299340234,0.300210512,0.285965829
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,RFoot,0.298507872,0.298809085,0.306335277
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,RToe,0.155282997,0.154283865,0.164732157
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Hip,0.91112907,0.92629209,0.928713507
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Ab,0.306484689,0.319821408,0.319308655
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Chest,0.301474088,0.316967216,0.317950622
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Neck,0.336690595,0.34508832,0.339700002
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Head,0.33533008,0.347381957,0.336865814
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Acceleration,0.055115821,0.052681756,0.054200393
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Velocity,0.049906708,0.049119429,0.051194506
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Position,0.047832158,0.047871475,0.048336475
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Joint Angle,0.665570835,0.650001238,0.642292625
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,rotation,0.810550676,0.821776113,0.846604732
uppercut_right_p12_Global_uppercut_right_002_similarity_matrix,Overall,0.429191417,0.434823794,0.447470604
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,LShoulder,0.301145226,0.285638381,0.31033393
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,LUArm,0.146657182,0.155564392,0.164867475
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,LFArm,0.286051075,0.287979029,0.313575942
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,LHand,0.11448613,0.111214617,0.133842942
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,RShoulder,0.319594931,0.320979575,0.336341577
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,RUArm,0.175971158,0.175454177,0.177055627
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,RFArm,0.24350352,0.268336385,0.252496887
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,RHand,0.151497115,0.15652287,0.153592065
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,LThigh,0.186872785,0.187959648,0.188978749
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,LShin,0.281514555,0.265757835,0.28688075
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,LFoot,0.333880796,0.315304666,0.310179022
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,LToe,0.192410278,0.194149545,0.19369101
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,RThigh,0.185196437,0.180578118,0.178531235
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,RShin,0.317332174,0.309893425,0.296580709
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,RFoot,0.320359894,0.321771592,0.314610745
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,RToe,0.176622173,0.175245195,0.17291462
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Hip,0.915459872,0.926209745,0.937598954
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Ab,0.30894003,0.322985761,0.329648818
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Chest,0.309082564,0.322144585,0.333959597
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Neck,0.346778781,0.353963226,0.344585366
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Head,0.335082935,0.350704916,0.338438532
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Acceleration,0.057603118,0.054928113,0.056652581
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Velocity,0.050746441,0.049583231,0.052300351
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Position,0.048038254,0.04806109,0.048715942
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Joint Angle,0.660889997,0.643274751,0.653875928
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,rotation,0.845975387,0.859809537,0.863451777
uppercut_right_p12_Global_uppercut_right_003_similarity_matrix,Overall,0.447006821,0.453935314,0.45608386
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,LShoulder,0.339825238,0.34323564,0.341958931
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,LUArm,0.139675121,0.152609821,0.155251257
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,LFArm,0.262661404,0.279459585,0.254139524
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,LHand,0.106640884,0.094984645,0.121420428
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,RShoulder,0.325247649,0.337180996,0.330585282
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,RUArm,0.169727459,0.171909646,0.173257801
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,RFArm,0.241877831,0.254002062,0.22149759
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,RHand,0.152552057,0.151241632,0.14396236
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,LThigh,0.182585949,0.186307243,0.187233891
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,LShin,0.299460826,0.28175192,0.289527189
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,LFoot,0.333971164,0.321112569,0.312457877
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,LToe,0.193426289,0.195863816,0.195850657
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,RThigh,0.176856177,0.176446588,0.17870537
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,RShin,0.296872013,0.292033015,0.287094608
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,RFoot,0.316418847,0.322332798,0.320642534
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,RToe,0.155438375,0.161013439,0.16809994
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,Hip,0.930796937,0.95097178,0.953303937
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,Ab,0.325488051,0.348887432,0.348240871
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,Chest,0.32368557,0.350550027,0.348568085
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,Neck,0.333363389,0.345287976,0.333508865
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,Head,0.325515198,0.336439097,0.327595815
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,Acceleration,0.053210871,0.051922168,0.050840309
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,Velocity,0.051354501,0.052637266,0.050872902
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,Position,0.047893047,0.048063777,0.048133104
uppercut_right_p12_Global_uppercut_right_004_similarity_matrix,Joint Angle,0.707952637,0.701202757,0.659115565
